site S R_500 R_1000 R_1500 R_2000 R_2500 R_3000 R_3500 R_4000 R_4500 R_5000
53 6 91 0.343315340580485 0.195816690740739 0.383578797466305 0.28561880959698 0.194888402282444 0.178584567821249 0.135835002909466 0.415385413058179 0.35753326346933 0.0152847443044172
54 6 76 0.343315340580485 0.195816690740739 0.383578797466305 0.28561880959698 0.194888402282444 0.178584567821249 0.135835002909466 0.415385413058179 0.35753326346933 0.0152847443044172
55 6 89 0.343315340580485 0.195816690740739 0.383578797466305 0.28561880959698 0.194888402282444 0.178584567821249 0.135835002909466 0.415385413058179 0.35753326346933 0.0152847443044172
56 6 75 0.343315340580485 0.195816690740739 0.383578797466305 0.28561880959698 0.194888402282444 0.178584567821249 0.135835002909466 0.415385413058179 0.35753326346933 0.0152847443044172
57 6 85 0.343315340580485 0.195816690740739 0.383578797466305 0.28561880959698 0.194888402282444 0.178584567821249 0.135835002909466 0.415385413058179 0.35753326346933 0.0152847443044172
58 6 78 0.343315340580485 0.195816690740739 0.383578797466305 0.28561880959698 0.194888402282444 0.178584567821249 0.135835002909466 0.415385413058179 0.35753326346933 0.0152847443044172
59 6 86 0.343315340580485 0.195816690740739 0.383578797466305 0.28561880959698 0.194888402282444 0.178584567821249 0.135835002909466 0.415385413058179 0.35753326346933 0.0152847443044172
60 6 86 0.343315340580485 0.195816690740739 0.383578797466305 0.28561880959698 0.194888402282444 0.178584567821249 0.135835002909466 0.415385413058179 0.35753326346933 0.0152847443044172
61 7 67 0.380224669115397 0.273783720671941 0.212252319378178 0.129956852161733 0.0483087006688867 0.00269467399410491 0.0210647073983991 0.291709206505978 0.246203840698775 0.151464865279388
62 7 66 0.380224669115397 0.273783720671941 0.212252319378178 0.129956852161733 0.0483087006688867 0.00269467399410491 0.0210647073983991 0.291709206505978 0.246203840698775 0.151464865279388
63 7 71 0.380224669115397 0.273783720671941 0.212252319378178 0.129956852161733 0.0483087006688867 0.00269467399410491 0.0210647073983991 0.291709206505978 0.246203840698775 0.151464865279388
64 7 67 0.380224669115397 0.273783720671941 0.212252319378178 0.129956852161733 0.0483087006688867 0.00269467399410491 0.0210647073983991 0.291709206505978 0.246203840698775 0.151464865279388
65 7 67 0.380224669115397 0.273783720671941 0.212252319378178 0.129956852161733 0.0483087006688867 0.00269467399410491 0.0210647073983991 0.291709206505978 0.246203840698775 0.151464865279388
66 7 65 0.380224669115397 0.273783720671941 0.212252319378178 0.129956852161733 0.0483087006688867 0.00269467399410491 0.0210647073983991 0.291709206505978 0.246203840698775 0.151464865279388
67 7 63 0.380224669115397 0.273783720671941 0.212252319378178 0.129956852161733 0.0483087006688867 0.00269467399410491 0.0210647073983991 0.291709206505978 0.246203840698775 0.151464865279388
68 7 68 0.380224669115397 0.273783720671941 0.212252319378178 0.129956852161733 0.0483087006688867 0.00269467399410491 0.0210647073983991 0.291709206505978 0.246203840698775 0.151464865279388
69 7 66 0.380224669115397 0.273783720671941 0.212252319378178 0.129956852161733 0.0483087006688867 0.00269467399410491 0.0210647073983991 0.291709206505978 0.246203840698775 0.151464865279388
70 7 64 0.380224669115397 0.273783720671941 0.212252319378178 0.129956852161733 0.0483087006688867 0.00269467399410491 0.0210647073983991 0.291709206505978 0.246203840698775 0.151464865279388
71 8 73 0.348211382037854 0.220391421281898 0.307128492162387 0.218241048566153 0.13355097260074 0.104405458948065 0.0721355516357712 0.355611676139574 0.304269387558031 0.0489435340466947
72 8 76 0.348211382037854 0.220391421281898 0.307128492162387 0.218241048566153 0.13355097260074 0.104405458948065 0.0721355516357712 0.355611676139574 0.304269387558031 0.0489435340466947
73 8 75 0.348211382037854 0.220391421281898 0.307128492162387 0.218241048566153 0.13355097260074 0.104405458948065 0.0721355516357712 0.355611676139574 0.304269387558031 0.0489435340466947
74 8 73 0.348211382037854 0.220391421281898 0.307128492162387 0.218241048566153 0.13355097260074 0.104405458948065 0.0721355516357712 0.355611676139574 0.304269387558031 0.0489435340466947
75 8 71 0.348211382037854 0.220391421281898 0.307128492162387 0.218241048566153 0.13355097260074 0.104405458948065 0.0721355516357712 0.355611676139574 0.304269387558031 0.0489435340466947
76 8 79 0.348211382037854 0.220391421281898 0.307128492162387 0.218241048566153 0.13355097260074 0.104405458948065 0.0721355516357712 0.355611676139574 0.304269387558031 0.0489435340466947
77 8 71 0.348211382037854 0.220391421281898 0.307128492162387 0.218241048566153 0.13355097260074 0.104405458948065 0.0721355516357712 0.355611676139574 0.304269387558031 0.0489435340466947
78 8 78 0.348211382037854 0.220391421281898 0.307128492162387 0.218241048566153 0.13355097260074 0.104405458948065 0.0721355516357712 0.355611676139574 0.304269387558031 0.0489435340466947
79 8 77 0.348211382037854 0.220391421281898 0.307128492162387 0.218241048566153 0.13355097260074 0.104405458948065 0.0721355516357712 0.355611676139574 0.304269387558031 0.0489435340466947
80 8 66 0.348211382037854 0.220391421281898 0.307128492162387 0.218241048566153 0.13355097260074 0.104405458948065 0.0721355516357712 0.355611676139574 0.304269387558031 0.0489435340466947
81 9 49 0.409093794264055 0.344048652716142 0.0432097876838814 0.0222717449872392 0.0936624589416557 0.177179652348167 0.171755452356281 0.166690712653183 0.134019975351021 0.309352601305803
82 9 55 0.409093794264055 0.344048652716142 0.0432097876838814 0.0222717449872392 0.0936624589416557 0.177179652348167 0.171755452356281 0.166690712653183 0.134019975351021 0.309352601305803
83 9 50 0.409093794264055 0.344048652716142 0.0432097876838814 0.0222717449872392 0.0936624589416557 0.177179652348167 0.171755452356281 0.166690712653183 0.134019975351021 0.309352601305803
84 9 51 0.409093794264055 0.344048652716142 0.0432097876838814 0.0222717449872392 0.0936624589416557 0.177179652348167 0.171755452356281 0.166690712653183 0.134019975351021 0.309352601305803
85 9 57 0.409093794264055 0.344048652716142 0.0432097876838814 0.0222717449872392 0.0936624589416557 0.177179652348167 0.171755452356281 0.166690712653183 0.134019975351021 0.309352601305803
86 9 49 0.409093794264055 0.344048652716142 0.0432097876838814 0.0222717449872392 0.0936624589416557 0.177179652348167 0.171755452356281 0.166690712653183 0.134019975351021 0.309352601305803
87 9 51 0.409093794264055 0.344048652716142 0.0432097876838814 0.0222717449872392 0.0936624589416557 0.177179652348167 0.171755452356281 0.166690712653183 0.134019975351021 0.309352601305803
88 9 49 0.409093794264055 0.344048652716142 0.0432097876838814 0.0222717449872392 0.0936624589416557 0.177179652348167 0.171755452356281 0.166690712653183 0.134019975351021 0.309352601305803
89 9 51 0.409093794264055 0.344048652716142 0.0432097876838814 0.0222717449872392 0.0936624589416557 0.177179652348167 0.171755452356281 0.166690712653183 0.134019975351021 0.309352601305803
90 9 50 0.409093794264055 0.344048652716142 0.0432097876838814 0.0222717449872392 0.0936624589416557 0.177179652348167 0.171755452356281 0.166690712653183 0.134019975351021 0.309352601305803
91 10 29 0.451996393721789 0.433438233023105 0.151264747001841 0.199146411452022 0.260400593037423 0.383535361533741 0.350402986085193 0.0267033168674344 0.00796055522135252 0.499517075308434
92 10 31 0.451996393721789 0.433438233023105 0.151264747001841 0.199146411452022 0.260400593037423 0.383535361533741 0.350402986085193 0.0267033168674344 0.00796055522135252 0.499517075308434
93 10 37 0.451996393721789 0.433438233023105 0.151264747001841 0.199146411452022 0.260400593037423 0.383535361533741 0.350402986085193 0.0267033168674344 0.00796055522135252 0.499517075308434
94 10 27 0.451996393721789 0.433438233023105 0.151264747001841 0.199146411452022 0.260400593037423 0.383535361533741 0.350402986085193 0.0267033168674344 0.00796055522135252 0.499517075308434
95 10 21 0.451996393721789 0.433438233023105 0.151264747001841 0.199146411452022 0.260400593037423 0.383535361533741 0.350402986085193 0.0267033168674344 0.00796055522135252 0.499517075308434
96 10 20 0.451996393721789 0.433438233023105 0.151264747001841 0.199146411452022 0.260400593037423 0.383535361533741 0.350402986085193 0.0267033168674344 0.00796055522135252 0.499517075308434
97 10 43 0.451996393721789 0.433438233023105 0.151264747001841 0.199146411452022 0.260400593037423 0.383535361533741 0.350402986085193 0.0267033168674344 0.00796055522135252 0.499517075308434
98 10 19 0.451996393721789 0.433438233023105 0.151264747001841 0.199146411452022 0.260400593037423 0.383535361533741 0.350402986085193 0.0267033168674344 0.00796055522135252 0.499517075308434
99 10 26 0.451996393721789 0.433438233023105 0.151264747001841 0.199146411452022 0.260400593037423 0.383535361533741 0.350402986085193 0.0267033168674344 0.00796055522135252 0.499517075308434
100 10 45 0.451996393721789 0.433438233023105 0.151264747001841 0.199146411452022 0.260400593037423 0.383535361533741 0.350402986085193 0.0267033168674344 0.00796055522135252 0.499517075308434
101 11 37 0.437962919412713 0.414313584760343 0.125832744010415 0.174500342136211 0.235633618552198 0.35166463070223 0.322446197314162 0.0416722188003875 0.0218361100032667 0.467240337332219
102 11 38 0.437962919412713 0.414313584760343 0.125832744010415 0.174500342136211 0.235633618552198 0.35166463070223 0.322446197314162 0.0416722188003875 0.0218361100032667 0.467240337332219
103 11 39 0.437962919412713 0.414313584760343 0.125832744010415 0.174500342136211 0.235633618552198 0.35166463070223 0.322446197314162 0.0416722188003875 0.0218361100032667 0.467240337332219
104 11 39 0.437962919412713 0.414313584760343 0.125832744010415 0.174500342136211 0.235633618552198 0.35166463070223 0.322446197314162 0.0416722188003875 0.0218361100032667 0.467240337332219
105 11 27 0.437962919412713 0.414313584760343 0.125832744010415 0.174500342136211 0.235633618552198 0.35166463070223 0.322446197314162 0.0416722188003875 0.0218361100032667 0.467240337332219
106 11 32 0.437962919412713 0.414313584760343 0.125832744010415 0.174500342136211 0.235633618552198 0.35166463070223 0.322446197314162 0.0416722188003875 0.0218361100032667 0.467240337332219
107 11 27 0.437962919412713 0.414313584760343 0.125832744010415 0.174500342136211 0.235633618552198 0.35166463070223 0.322446197314162 0.0416722188003875 0.0218361100032667 0.467240337332219
108 11 25 0.437962919412713 0.414313584760343 0.125832744010415 0.174500342136211 0.235633618552198 0.35166463070223 0.322446197314162 0.0416722188003875 0.0218361100032667 0.467240337332219
109 11 35 0.437962919412713 0.414313584760343 0.125832744010415 0.174500342136211 0.235633618552198 0.35166463070223 0.322446197314162 0.0416722188003875 0.0218361100032667 0.467240337332219
110 11 26 0.437962919412713 0.414313584760343 0.125832744010415 0.174500342136211 0.235633618552198 0.35166463070223 0.322446197314162 0.0416722188003875 0.0218361100032667 0.467240337332219
111 12 73 0.322043839415661 0.201005580109655 0.293116221140118 0.210761780681717 0.131826708130591 0.106506045423014 0.0752235896146602 0.333931337703649 0.286121619890118 0.0369109042359631
112 12 56 0.322043839415661 0.201005580109655 0.293116221140118 0.210761780681717 0.131826708130591 0.106506045423014 0.0752235896146602 0.333931337703649 0.286121619890118 0.0369109042359631
113 12 66 0.322043839415661 0.201005580109655 0.293116221140118 0.210761780681717 0.131826708130591 0.106506045423014 0.0752235896146602 0.333931337703649 0.286121619890118 0.0369109042359631
114 12 70 0.322043839415661 0.201005580109655 0.293116221140118 0.210761780681717 0.131826708130591 0.106506045423014 0.0752235896146602 0.333931337703649 0.286121619890118 0.0369109042359631
115 12 63 0.322043839415661 0.201005580109655 0.293116221140118 0.210761780681717 0.131826708130591 0.106506045423014 0.0752235896146602 0.333931337703649 0.286121619890118 0.0369109042359631
116 12 72 0.322043839415661 0.201005580109655 0.293116221140118 0.210761780681717 0.131826708130591 0.106506045423014 0.0752235896146602 0.333931337703649 0.286121619890118 0.0369109042359631
117 12 62 0.322043839415661 0.201005580109655 0.293116221140118 0.210761780681717 0.131826708130591 0.106506045423014 0.0752235896146602 0.333931337703649 0.286121619890118 0.0369109042359631
118 12 72 0.322043839415661 0.201005580109655 0.293116221140118 0.210761780681717 0.131826708130591 0.106506045423014 0.0752235896146602 0.333931337703649 0.286121619890118 0.0369109042359631
119 12 64 0.322043839415661 0.201005580109655 0.293116221140118 0.210761780681717 0.131826708130591 0.106506045423014 0.0752235896146602 0.333931337703649 0.286121619890118 0.0369109042359631
120 12 75 0.322043839415661 0.201005580109655 0.293116221140118 0.210761780681717 0.131826708130591 0.106506045423014 0.0752235896146602 0.333931337703649 0.286121619890118 0.0369109042359631
121 13 61 0.325990177875051 0.216148582974174 0.249104054338761 0.17176972290892 0.0961183851691862 0.0631473741438664 0.0379369081225509 0.299966671935959 0.255807182594691 0.0748787595162255
122 13 64 0.325990177875051 0.216148582974174 0.249104054338761 0.17176972290892 0.0961183851691862 0.0631473741438664 0.0379369081225509 0.299966671935959 0.255807182594691 0.0748787595162255
123 13 70 0.325990177875051 0.216148582974174 0.249104054338761 0.17176972290892 0.0961183851691862 0.0631473741438664 0.0379369081225509 0.299966671935959 0.255807182594691 0.0748787595162255
124 13 57 0.325990177875051 0.216148582974174 0.249104054338761 0.17176972290892 0.0961183851691862 0.0631473741438664 0.0379369081225509 0.299966671935959 0.255807182594691 0.0748787595162255
125 13 65 0.325990177875051 0.216148582974174 0.249104054338761 0.17176972290892 0.0961183851691862 0.0631473741438664 0.0379369081225509 0.299966671935959 0.255807182594691 0.0748787595162255
126 13 70 0.325990177875051 0.216148582974174 0.249104054338761 0.17176972290892 0.0961183851691862 0.0631473741438664 0.0379369081225509 0.299966671935959 0.255807182594691 0.0748787595162255
127 13 62 0.325990177875051 0.216148582974174 0.249104054338761 0.17176972290892 0.0961183851691862 0.0631473741438664 0.0379369081225509 0.299966671935959 0.255807182594691 0.0748787595162255
128 13 68 0.325990177875051 0.216148582974174 0.249104054338761 0.17176972290892 0.0961183851691862 0.0631473741438664 0.0379369081225509 0.299966671935959 0.255807182594691 0.0748787595162255
129 13 55 0.325990177875051 0.216148582974174 0.249104054338761 0.17176972290892 0.0961183851691862 0.0631473741438664 0.0379369081225509 0.299966671935959 0.255807182594691 0.0748787595162255
130 13 74 0.325990177875051 0.216148582974174 0.249104054338761 0.17176972290892 0.0961183851691862 0.0631473741438664 0.0379369081225509 0.299966671935959 0.255807182594691 0.0748787595162255
131 14 9 0.476771653943583 0.511144070044825 0.362035499103663 0.386933706087516 0.433471533606354 0.594584747705659 0.5321714471852 0.133622130053645 0.135392189999029 0.686510793057723
132 14 9 0.476771653943583 0.511144070044825 0.362035499103663 0.386933706087516 0.433471533606354 0.594584747705659 0.5321714471852 0.133622130053645 0.135392189999029 0.686510793057723
133 14 7 0.476771653943583 0.511144070044825 0.362035499103663 0.386933706087516 0.433471533606354 0.594584747705659 0.5321714471852 0.133622130053645 0.135392189999029 0.686510793057723
134 14 10 0.476771653943583 0.511144070044825 0.362035499103663 0.386933706087516 0.433471533606354 0.594584747705659 0.5321714471852 0.133622130053645 0.135392189999029 0.686510793057723
135 14 12 0.476771653943583 0.511144070044825 0.362035499103663 0.386933706087516 0.433471533606354 0.594584747705659 0.5321714471852 0.133622130053645 0.135392189999029 0.686510793057723
136 14 11 0.476771653943583 0.511144070044825 0.362035499103663 0.386933706087516 0.433471533606354 0.594584747705659 0.5321714471852 0.133622130053645 0.135392189999029 0.686510793057723
137 14 10 0.476771653943583 0.511144070044825 0.362035499103663 0.386933706087516 0.433471533606354 0.594584747705659 0.5321714471852 0.133622130053645 0.135392189999029 0.686510793057723
138 14 10 0.476771653943583 0.511144070044825 0.362035499103663 0.386933706087516 0.433471533606354 0.594584747705659 0.5321714471852 0.133622130053645 0.135392189999029 0.686510793057723
139 14 10 0.476771653943583 0.511144070044825 0.362035499103663 0.386933706087516 0.433471533606354 0.594584747705659 0.5321714471852 0.133622130053645 0.135392189999029 0.686510793057723
140 14 13 0.476771653943583 0.511144070044825 0.362035499103663 0.386933706087516 0.433471533606354 0.594584747705659 0.5321714471852 0.133622130053645 0.135392189999029 0.686510793057723
141 15 48 0.345869396639476 0.269279689454735 0.114783607540856 0.0513601893042525 0.0156151257180415 0.0737229031548667 0.0801321017037607 0.199414961933485 0.165718313285607 0.197644198914402
142 15 51 0.345869396639476 0.269279689454735 0.114783607540856 0.0513601893042525 0.0156151257180415 0.0737229031548667 0.0801321017037607 0.199414961933485 0.165718313285607 0.197644198914402
143 15 46 0.345869396639476 0.269279689454735 0.114783607540856 0.0513601893042525 0.0156151257180415 0.0737229031548667 0.0801321017037607 0.199414961933485 0.165718313285607 0.197644198914402
144 15 47 0.345869396639476 0.269279689454735 0.114783607540856 0.0513601893042525 0.0156151257180415 0.0737229031548667 0.0801321017037607 0.199414961933485 0.165718313285607 0.197644198914402
145 15 48 0.345869396639476 0.269279689454735 0.114783607540856 0.0513601893042525 0.0156151257180415 0.0737229031548667 0.0801321017037607 0.199414961933485 0.165718313285607 0.197644198914402
146 15 50 0.345869396639476 0.269279689454735 0.114783607540856 0.0513601893042525 0.0156151257180415 0.0737229031548667 0.0801321017037607 0.199414961933485 0.165718313285607 0.197644198914402
147 15 49 0.345869396639476 0.269279689454735 0.114783607540856 0.0513601893042525 0.0156151257180415 0.0737229031548667 0.0801321017037607 0.199414961933485 0.165718313285607 0.197644198914402
148 15 51 0.345869396639476 0.269279689454735 0.114783607540856 0.0513601893042525 0.0156151257180415 0.0737229031548667 0.0801321017037607 0.199414961933485 0.165718313285607 0.197644198914402
149 15 47 0.345869396639476 0.269279689454735 0.114783607540856 0.0513601893042525 0.0156151257180415 0.0737229031548667 0.0801321017037607 0.199414961933485 0.165718313285607 0.197644198914402
150 15 52 0.345869396639476 0.269279689454735 0.114783607540856 0.0513601893042525 0.0156151257180415 0.0737229031548667 0.0801321017037607 0.199414961933485 0.165718313285607 0.197644198914402
151 16 65 0.277896484025001 0.147352087810129 0.348548119910633 0.26692063988589 0.19057774110707 0.183836034008621 0.143555097856689 0.361184566968366 0.312163844299547 0.0453663188312463
152 16 68 0.277896484025001 0.147352087810129 0.348548119910633 0.26692063988589 0.19057774110707 0.183836034008621 0.143555097856689 0.361184566968366 0.312163844299547 0.0453663188312463
153 16 71 0.277896484025001 0.147352087810129 0.348548119910633 0.26692063988589 0.19057774110707 0.183836034008621 0.143555097856689 0.361184566968366 0.312163844299547 0.0453663188312463
154 16 70 0.277896484025001 0.147352087810129 0.348548119910633 0.26692063988589 0.19057774110707 0.183836034008621 0.143555097856689 0.361184566968366 0.312163844299547 0.0453663188312463
155 16 79 0.277896484025001 0.147352087810129 0.348548119910633 0.26692063988589 0.19057774110707 0.183836034008621 0.143555097856689 0.361184566968366 0.312163844299547 0.0453663188312463
156 16 63 0.277896484025001 0.147352087810129 0.348548119910633 0.26692063988589 0.19057774110707 0.183836034008621 0.143555097856689 0.361184566968366 0.312163844299547 0.0453663188312463
157 16 66 0.277896484025001 0.147352087810129 0.348548119910633 0.26692063988589 0.19057774110707 0.183836034008621 0.143555097856689 0.361184566968366 0.312163844299547 0.0453663188312463
